6710 Cahill Ave,American Restaurant,Inver Grove Heights,US,us/southstpaul/invergroveheights/6710cahillave/-2147154329,44.852216,-93.043867,12.95,12.95,USD,2016-06-27T14:02:08Z,,Sausage Pizza,Drkula's 32 Bowl,55076,USD,25,40,South St Paul
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1407 E Main St,Pizza Place,Cherryville,US,us/nc/cherryville/1407emainst/572757474,35.3848068,-81.361131,20.99,20.99,USD,"2016-04-08T09:35:58Z,2016-07-31T20:09:38Z",,Add To Large Pizzas,Papa John's Pizza,28021,USD,0,25,NC
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1407 E Main St,Pizza Place,Cherryville,US,us/nc/cherryville/1407emainst/572757474,35.3848068,-81.361131,12,12,USD,"2016-04-08T09:35:58Z,2016-07-31T20:09:38Z","With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,28021,USD,0,25,NC
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1407 E Main St,Pizza Place,Cherryville,US,us/nc/cherryville/1407emainst/572757474,35.3848068,-81.361131,21,21,USD,"2016-04-08T09:35:58Z,2016-07-31T20:09:38Z",Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,28021,USD,0,25,NC
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1114 N State Road 7,Pizza Place,Broward County,US,us/fl/browardcounty/1114nstateroad7/376928523,26.02005359,-80.2082473,4.95,4.95,USD,"2016-11-19T22:57:01Z,2016-03-21T00:30:39Z",,Individual Cheese Pizza,Villa Rose Pizza,,USD,0,25,FL
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
791 Us 1,Pizza Place,Yarmouth,US,us/me/yarmouth/791us1/-47278504,43.80368596,-70.17718792,7.9,7.9,USD,"2015-10-23T02:31:05Z,2016-04-03T00:14:43Z",,Chicken Fajita Pizza,Pat's Pizza,4096,USD,0,25,ME
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
791 Us 1,Pizza Place,Yarmouth,US,us/me/yarmouth/791us1/-47278504,43.80368596,-70.17718792,2.99,2.99,USD,"2015-10-23T02:31:05Z,2016-04-03T00:14:43Z",,Pizza Sticks,Pat's Pizza,4096,USD,0,25,ME
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
7102 Woodlawn Ave N E,Restaurant,Seattle,US,us/wedgwood/seattle/7102woodlawnavene/-1320275639,47.679895,-122.324532,7,7,USD,2016-08-22T00:00:00Z,,Margherita Pizza 6 Calamari Fritti,Lucia of Greenlake,98115,USD,0,30,Wedgwood
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
8251 W Union Hills Dr,Take Out Restaurants,Glendale,US,us/az/glendale/8251wunionhillsdr/572757474,33.65271,-112.23447,20.99,20.99,USD,"2016-04-20T11:43:41Z,2016-07-30T21:39:18Z",,Add To Large Pizzas,Papa John's Pizza,85308,USD,0,25,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
8251 W Union Hills Dr,Take Out Restaurants,Glendale,US,us/az/glendale/8251wunionhillsdr/572757474,33.65271,-112.23447,12,12,USD,"2016-04-20T11:43:41Z,2016-07-30T21:39:18Z","With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,85308,USD,0,25,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
8251 W Union Hills Dr,Take Out Restaurants,Glendale,US,us/az/glendale/8251wunionhillsdr/572757474,33.65271,-112.23447,21,21,USD,"2016-04-20T11:43:41Z,2016-07-30T21:39:18Z",Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,85308,USD,0,25,AZ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,11,11,USD,2016-08-08T00:00:00Z,,An Individual Classic Sirloin Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,9,9,USD,2016-08-08T00:00:00Z,,An Individual Margherita Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Classic Sirloin Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Margherita Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Pepperoni Mushroom Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z","Fresh Basil Pesto, With Shredded Smoked Chicken Breast And Fresh Basil.",Pesto Chicken Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3413 W 7th St,Restaurant,Fort Worth,US,us/tx/fortworth/3413w7thst/-2003867496,32.751249,-97.366614,16,16,USD,"2017-04-15T00:00:00Z,2017-04-09T00:00:00Z",,Three Guys Pizza,Michael's Cuisine,76107,USD,0,30,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1000 Mall Of San Juan Blvd,Restaurant,San Juan,US,us/altdeberwind/sanjuan/1000mallofsanjuanblvd/-1945207861,18.411826,-66.024871,8.95,8.95,USD,2016-08-22T00:00:00Z,"Boursin, mozzarella, arugula, parmesan",Sausage Onion Jam Pizza,Brio Tuscan Grille - Puerto Rico,924,USD,0,30,Alt De Berwind
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
12800 Village Blvd,Pizza Place ,Saint Petersburg,US,us/northredingtonbeach/saintpetersburg/12800villageblvd/-1740390009,27.78536085,-82.78193541,6.99,6.99,USD,2016-10-20T22:31:16Z,,Pizza Burger W Fries,Delosa's Pizza,33708,USD,0,25,North Redington Beach
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
12800 Village Blvd,Pizza Place ,Saint Petersburg,US,us/northredingtonbeach/saintpetersburg/12800villageblvd/-1740390009,27.78536085,-82.78193541,7.99,7.99,USD,2016-10-20T22:31:16Z,,Pizza Steak,Delosa's Pizza,33708,USD,0,25,North Redington Beach
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
500 S 6th St,Brewery ,Springfield,US,us/il/springfield/500s6thst/-1851456922,39.79693066,-89.64770794,12,12,USD,"2016-06-07T21:16:28Z,2016-06-04T20:32:38Z",,Fig Pizza,Obed & Isaac's Microbrewery and Eatery,62701,USD,25,40,IL
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
5110 Washington Ave,Bar,Houston,US,us/tx/houston/5110washingtonave/94005977,29.77059622,-95.41307867,10,10,USD,"2016-03-22T04:10:34Z,2016-05-24T01:54:14Z",,Pizza and Pitcher,Brixx,77007,USD,25,40,TX
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2159 Burke St,Italian Restaurant,Bozeman,US,us/mt/bozeman/2159burkest/2090558151,45.71139212,-111.0668729,11.99,11.99,USD,"2016-03-21T01:45:27Z,2016-07-06T20:10:04Z",,Create Your Own Pizza,Johnny Carino's,59718,USD,25,40,MT
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1 Garden State Plz,Dessert Shop,Paramus,US,us/nj/paramus/1gardenstateplz/1418410869,40.91664175,-74.07705872,5.95,5.95,USD,"2016-06-05T20:50:17Z,2017-01-02T21:24:10Z",Melting milk and white chocolate chunks with toasted marshmallows,Chocolate Chunks Pizza,Max Brenner Chocolate Bar,7652,USD,25,40,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1031 E Fairview Ave,Bars Pubs,Montgomery,US,us/al/montgomery/1031efairviewave/-1224545748,32.35228,-86.29122,9.95,9.95,USD,2016-04-03T00:41:35Z,Fresh steamed vegetables on a flour tortilla with marinara sauce topped with mozzarella cheese,Pizza Delmar,El Rey Burrito Lounge,36106,USD,25,40,AL
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
7753 Roseville Rd,Restaurants,Sacramento,US,us/ca/sacramento/7753rosevillerd/2037228365,38.706637,-121.328239,5.99,5.99,USD,2016-07-20T20:47:22Z,,Simply Pizza,Taste of Tuscany,95842,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,12.99,12.99,USD,2016-04-01T07:07:44Z,,Bbq Chicken Pizza,Ak Diamonds,,USD,50,55,MA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,12.99,12.99,USD,2016-04-01T07:07:44Z,,Blt Pizza,Ak Diamonds,,USD,50,55,MA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,11.99,11.99,USD,2016-04-01T07:07:44Z,"Homemade tomato jam, basil, fresh mozzarella, grilled crust, balsamic drizzle.",Grilled Margherita Pizza,Ak Diamonds,,USD,50,55,MA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,10.99,10.99,USD,2016-04-01T07:07:44Z,House made 12 inch personal pizza.,Pepperoni Pizza,Ak Diamonds,,USD,50,55,MA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
Old South Rd,American Restaurant,Nantucket,US,us/ma/nantucket/oldsouthrd/2056014793,41.2613837,-70.06417984,11.99,11.99,USD,2016-04-01T07:07:44Z,"Spinach, artichokes, tomatoes, kalamatas, mozzarella, fresh ricotta.",Vegetable Pizza,Ak Diamonds,,USD,50,55,MA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
323 Broadway,Deli ,South Portland,US,us/soportland/southportland/323broadway/-864286975,43.64008,-70.24341,6.99,3.99,USD,2016-05-10T05:25:35Z,,Pizza Sauce,Anania's,4106,USD,0,25,So Portland
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
400 Us 130,Pizza Place,E Windsor,US,us/nj/ewindsor/400us130/572757474,40.274178,-74.538439,20.99,20.99,USD,2016-04-02T05:04:51Z,,Add To Large Pizzas,Papa John's Pizza,,USD,0,25,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
400 Us 130,Pizza Place,E Windsor,US,us/nj/ewindsor/400us130/572757474,40.274178,-74.538439,12,12,USD,2016-04-02T05:04:51Z,"With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,,USD,0,25,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
400 Us 130,Pizza Place,E Windsor,US,us/nj/ewindsor/400us130/572757474,40.274178,-74.538439,21,21,USD,2016-04-02T05:04:51Z,Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,,USD,0,25,NJ
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,8.99,8.99,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z",,Cheese Pizza,I.talia,98502,USD,25,40,WA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,10.5,10.5,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z","Organic tomato sauce, mozzarella, rosemary ham, and pineapple,",Ham and Pineapple Pizza,I.talia,98502,USD,25,40,WA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,10.5,10.5,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z",,Pepperoni Pizza,I.talia,98502,USD,25,40,WA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,10.99,10.99,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z","Basil pesto, fresh mozzarella, laura chenel goat cheese, pine nuts, and local mashed chicken",Pizza Al Pesto,I.talia,98502,USD,25,40,WA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2505 4th Ave W,Pizza Place,Olympia,US,us/wa/olympia/25054thavew/-1178781138,47.04343652,-122.9336718,8.99,8.99,USD,"2016-03-30T04:23:43Z,2016-10-20T05:43:20Z","Kalamata olives, spinach, roma tomatoes, sun dried tomatoes, roasted garlic, roasted onions, pear, pineapple, artichoke hearts, basil pesto, black olives, portobella mushrooms, roasted red peppers",Start With A Cheese Pizza,I.talia,98502,USD,25,40,WA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
14950 Broad At,American Restaurant,Reynoldsburg,US,us/oh/reynoldsburg/14950broadat/-1378989683,39.98827143,-82.76653481,9.29,9.29,USD,"2016-03-31T02:27:58Z,2015-10-23T02:41:32Z","Covered with pepperoni or mushrooms, mozzarella, marinara lettuce, tomato, and onion",Pepperoni or Mushroom Pizza Burger,Thurmans To Go,43068,USD,0,25,OH
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
14950 Broad At,American Restaurant,Reynoldsburg,US,us/oh/reynoldsburg/14950broadat/-1378989683,39.98827143,-82.76653481,5.49,5.49,USD,"2016-03-31T02:27:58Z,2015-10-23T02:41:32Z",,Pizza Rolls,Thurmans To Go,43068,USD,0,25,OH
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3711 Peppermill Dr N,Italian Restaurant,Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,5.75,5.75,USD,2016-05-03T09:09:10Z,"Steak, Mozzarella Cheese, and Tomato Sauce",Pizza Steak,Italian Pizza & Subs,27896,USD,25,40,NC
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3711 Peppermill Dr N,Italian Restaurant,Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,3.99,3.99,USD,2016-05-03T09:09:10Z,,Slice of Cheese Pizza and Fries,Italian Pizza & Subs,27896,USD,25,40,NC
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
3711 Peppermill Dr N,Italian Restaurant,Wilson,US,us/nc/wilson/3711peppermilldrn/2137249467,35.7698516,-77.93824983,7.99,7.99,USD,2016-05-03T09:09:10Z,,Stuffed Pizza,Italian Pizza & Subs,27896,USD,25,40,NC
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,11.25,11.25,USD,2016-04-24T00:00:00Z,"roma tomatoes, garlic oil, fresh basil, mozzarella, parmesan and aged provolone cheeses",Margherita Pizza,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,11.95,11.95,USD,2016-04-24T00:00:00Z,"sweet tomato sauce, fresh basil, oregano, mozzarella and aged provolone cheeses",Pepperoni Mushroom Pizza,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
2424 N Mayfair Rd,Restaurant,Milwaukee,US,us/wi/milwaukee/2424nmayfairrd/-1956918454,43.061791,-88.047551,11.95,11.95,USD,2016-04-24T00:00:00Z,"spinach, fresh herbs, sweet tomato sauce, mozzarella, aged provolone and parmesan cheeses, arugula salad, thinly sliced prosciutto",Pizza Di Parma,Ruscello - Nordstrom Mayfair,53226,USD,0,30,WI
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,13,13,USD,2016-06-08T16:20:19Z,,1 Topping Pizza,Escape From New York Pizza,94063,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,23.75,23.75,USD,2016-06-08T16:20:19Z,,2 Toppings Pizza,Escape From New York Pizza,94063,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,25.75,25.75,USD,2016-06-08T16:20:19Z,,3 Toppings Pizza,Escape From New York Pizza,94063,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,17.5,17.5,USD,2016-06-08T16:20:19Z,,4 Toppings Pizza,Escape From New York Pizza,94063,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,11.5,11.5,USD,2016-06-08T16:20:19Z,,Cheese Pizza,Escape From New York Pizza,94063,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
831 Middlefield Rd,Pizza Place,Redwood City,US,us/ca/redwoodcity/831middlefieldrd/1969498020,37.48606,-122.22911,14.5,14.5,USD,"2016-06-08T16:20:19Z,2016-05-16T22:41:31Z",,Prima Pizza,Escape From New York Pizza,94063,USD,0,25,CA
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
224 Harper Park Dr,Mediterranean Restaurants,Beckley,US,us/wv/beckley/224harperparkdr/-987675297,37.79259,-81.21916,5.95,5.95,USD,2017-01-12T18:50:59Z,,Pizza Sub,Pasquale's,25801,USD,25,40,WV
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
224 Harper Park Dr,Mediterranean Restaurants,Beckley,US,us/wv/beckley/224harperparkdr/-987675297,37.79259,-81.21916,9.25,9.25,USD,2017-01-12T18:50:59Z,,White Pizza,Pasquale's,25801,USD,25,40,WV
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,6.95,6.95,USD,"2016-06-20T17:42:50Z,2016-04-02T05:24:37Z",Stuffed with ham and american cheese and topped with butter and garlic.,Americana Pizza Pocket,Ciminos,61032,USD,25,40,IL
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
421 Challenge St,Italian Restaurant,Freeport,US,us/il/freeport/421challengest/778513168,42.28076975,-89.61002827,7.75,7.75,USD,"2016-06-20T17:42:50Z,2016-04-02T05:24:37Z","Buffalo mozzarella, fresh basil and tomatoes served on flatbread pizza",Flatbread Pizza,Ciminos,61032,USD,25,40,IL
address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
